race_id,日付,レース,馬名,AREru指数,人気,実着順,3着内,AREru順位
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0110202602060420260712%2F94,2026-07-12,4,レッドパラジウム,10.33,1.0,1.0,True,6
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0110202602060420260712%2F94,2026-07-12,4,セルヴァジオ,20.58,5.0,2.0,True,2
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0110202602060420260712%2F94,2026-07-12,4,ブランチアウト,20.47,2.0,3.0,True,3
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0110202602060420260712%2F94,2026-07-12,4,ラミエルノムスコ,16.57,4.0,4.0,False,4
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0110202602060420260712%2F94,2026-07-12,4,ゴリョウセイ,-0.53,7.0,5.0,False,12
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0110202602060420260712%2F94,2026-07-12,4,スリーロンドン,14.83,8.0,6.0,False,5
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0110202602060420260712%2F94,2026-07-12,4,タイムレスフレアー,9.13,3.0,7.0,False,7
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0110202602060420260712%2F94,2026-07-12,4,フェブリノ,23.33,6.0,8.0,False,1
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0110202602060420260712%2F94,2026-07-12,4,エイシンニケ,0.0,12.0,9.0,False,11
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0110202602060420260712%2F94,2026-07-12,4,ウインラブソング,5.17,9.0,10.0,False,9
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0110202602060420260712%2F94,2026-07-12,4,グランスプリント,-0.67,13.0,11.0,False,13
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0110202602060420260712%2F94,2026-07-12,4,シャドウクライ,1.13,10.0,12.0,False,10
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0110202602060420260712%2F94,2026-07-12,4,サンタカリス,6.0,11.0,13.0,False,8
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070120260704/21,2026-07-04,1,ショウナンカノア,1.0,3.0,1.0,True,8
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070120260704/21,2026-07-04,1,アルテクィーン,28.0,1.0,2.0,True,1
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070120260704/21,2026-07-04,1,トーセンルルド,18.0,4.0,3.0,True,4
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070120260704/21,2026-07-04,1,ヌーンベルク,20.0,2.0,4.0,False,2
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070120260704/21,2026-07-04,1,テイクケア,20.0,7.0,5.0,False,3
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070120260704/21,2026-07-04,1,ゴートゥービッツン,13.0,9.0,6.0,False,6
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070120260704/21,2026-07-04,1,アズライトティアラ,18.0,6.0,7.0,False,5
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070120260704/21,2026-07-04,1,イチゴワタアメ,3.0,5.0,8.0,False,7
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070120260704/21,2026-07-04,1,アイシテルヨナオミ,1.0,8.0,9.0,False,9
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070220260704/D6,2026-07-04,2,ニシノマルガリート,18.0,4.0,1.0,True,4
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070220260704/D6,2026-07-04,2,トリニタリオ,23.87,1.0,2.0,True,1
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070220260704/D6,2026-07-04,2,コワンニシタガウ,9.21,2.0,3.0,True,10
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070220260704/D6,2026-07-04,2,ヒメヒオウギ,18.73,5.0,4.0,False,3
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070220260704/D6,2026-07-04,2,エイシンリーガル,11.08,12.0,5.0,False,8
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070220260704/D6,2026-07-04,2,ボーントゥラブユー,8.73,7.0,6.0,False,11
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070220260704/D6,2026-07-04,2,ユマハム,13.36,6.0,7.0,False,7
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070220260704/D6,2026-07-04,2,タイセイルビー,7.67,13.0,8.0,False,12
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070220260704/D6,2026-07-04,2,ワダツミ,15.57,8.0,9.0,False,5
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070220260704/D6,2026-07-04,2,ホウショウリュウ,6.36,15.0,10.0,False,13
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070220260704/D6,2026-07-04,2,スワトウ,5.47,9.0,11.0,False,14
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070220260704/D6,2026-07-04,2,メイショウローゼ,13.53,3.0,12.0,False,6
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070220260704/D6,2026-07-04,2,デイズインザサン,19.83,11.0,13.0,False,2
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070220260704/D6,2026-07-04,2,アウェイクネス,1.07,16.0,14.0,False,15
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070220260704/D6,2026-07-04,2,マイネルディザイア,-1.33,14.0,15.0,False,16
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070220260704/D6,2026-07-04,2,ヴァールザーゲン,10.13,10.0,16.0,False,9
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070320260704/8B,2026-07-04,3,ギンケイ,16.07,1.0,1.0,True,3
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070320260704/8B,2026-07-04,3,ルージュリヴィエラ,7.14,8.0,2.0,True,8
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070320260704/8B,2026-07-04,3,ウォータースパウト,11.6,4.0,3.0,True,7
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070320260704/8B,2026-07-04,3,テリオスリコ,12.2,11.0,4.0,False,6
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070320260704/8B,2026-07-04,3,ルージュボニート,7.0,5.0,5.0,False,9
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070320260704/8B,2026-07-04,3,ラショナルポイント,17.58,3.0,6.0,False,2
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070320260704/8B,2026-07-04,3,ハスカップジャム,3.33,9.0,7.0,False,11
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070320260704/8B,2026-07-04,3,マスカルポーネ,13.27,6.0,8.0,False,5
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070320260704/8B,2026-07-04,3,ペガサスウィンド,21.2,2.0,9.0,False,1
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070320260704/8B,2026-07-04,3,ブリスフルイヤー,13.4,7.0,10.0,False,4
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070320260704/8B,2026-07-04,3,ハヤブサブロー,-0.33,10.0,11.0,False,12
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070320260704/8B,2026-07-04,3,ティナンヴァランタ,5.0,,,False,10
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070420260704/40,2026-07-04,4,ロードクラシコ,-4.92,6.0,1.0,True,15
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070420260704/40,2026-07-04,4,ルージュフィーリア,0.0,4.0,2.0,True,12
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070420260704/40,2026-07-04,4,ホウオウザロイヤル,0.0,5.0,3.0,True,13
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070420260704/40,2026-07-04,4,スッサンエア,24.43,3.0,4.0,False,1
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070420260704/40,2026-07-04,4,ディサイドオンミー,1.67,7.0,5.0,False,10
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070420260704/40,2026-07-04,4,ゲレイロ,9.4,13.0,6.0,False,5
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070420260704/40,2026-07-04,4,ヤジロベエバランス,15.83,10.0,7.0,False,2
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070420260704/40,2026-07-04,4,オリヒメボシ,2.21,8.0,8.0,False,9
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070420260704/40,2026-07-04,4,ブラックジャック,9.33,2.0,9.0,False,6
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070420260704/40,2026-07-04,4,チェリーブルーム,8.29,14.0,10.0,False,7
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070420260704/40,2026-07-04,4,カテドラルクォーツ,1.47,16.0,11.0,False,11
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070420260704/40,2026-07-04,4,グローリアスダンス,10.5,15.0,12.0,False,4
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070420260704/40,2026-07-04,4,ソチミルコ,-1.4,9.0,13.0,False,14
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070420260704/40,2026-07-04,4,フクノアンタレス,-6.0,11.0,14.0,False,16
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070420260704/40,2026-07-04,4,スカイプレリュード,7.2,12.0,15.0,False,8
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070420260704/40,2026-07-04,4,フルムーン,12.07,1.0,16.0,False,3
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070520260704/F5,2026-07-04,5,ダマスク,0.0,1.0,1.0,True,1
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070520260704/F5,2026-07-04,5,リアルクウカイ,0.0,5.0,2.0,True,2
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070520260704/F5,2026-07-04,5,ヴァイタリズム,0.0,2.0,3.0,True,3
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070520260704/F5,2026-07-04,5,リキサンステラ,0.0,3.0,4.0,False,4
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070520260704/F5,2026-07-04,5,ロゼハイスクール,0.0,4.0,5.0,False,5
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070620260704/AA,2026-07-04,6,レッドフロイデ,18.4,1.0,1.0,True,2
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070620260704/AA,2026-07-04,6,ストリートクイーン,6.47,7.0,2.0,True,8
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070620260704/AA,2026-07-04,6,ブレイズランナー,18.33,3.0,3.0,True,3
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070620260704/AA,2026-07-04,6,メイショウセンドウ,19.73,5.0,4.0,False,1
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070620260704/AA,2026-07-04,6,チャーチルデュース,7.67,4.0,5.0,False,7
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070620260704/AA,2026-07-04,6,トルークマクト,-1.67,9.0,6.0,False,14
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070620260704/AA,2026-07-04,6,フェンリル,-0.89,10.0,7.0,False,13
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070620260704/AA,2026-07-04,6,クラン,8.93,6.0,8.0,False,6
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070620260704/AA,2026-07-04,6,ライヴマルガリータ,9.73,13.0,9.0,False,5
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070620260704/AA,2026-07-04,6,ブリリアンス,6.11,11.0,10.0,False,9
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070620260704/AA,2026-07-04,6,シュヴェスター,4.87,8.0,11.0,False,11
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070620260704/AA,2026-07-04,6,ステキサプライズ,5.67,12.0,12.0,False,10
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070620260704/AA,2026-07-04,6,ララニューディー,2.33,2.0,13.0,False,12
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070620260704/AA,2026-07-04,6,ディープマウンテン,10.64,,,False,4
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070720260704/5F,2026-07-04,7,ストレイトアスク,4.2,4.0,1.0,True,9
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070720260704/5F,2026-07-04,7,デルマリシリ,23.73,1.0,2.0,True,1
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070720260704/5F,2026-07-04,7,ライトニングロッド,14.29,6.0,3.0,True,3
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070720260704/5F,2026-07-04,7,ツルノマイハシ,20.67,2.0,4.0,False,2
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070720260704/5F,2026-07-04,7,ルージュナリッシュ,3.27,5.0,5.0,False,10
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070720260704/5F,2026-07-04,7,アルバニー,5.73,7.0,6.0,False,6
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070720260704/5F,2026-07-04,7,ココソラーレ,5.73,10.0,7.0,False,7
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070720260704/5F,2026-07-04,7,メイショウハッケイ,13.13,3.0,8.0,False,4
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070720260704/5F,2026-07-04,7,キミノナハオリョウ,6.07,8.0,9.0,False,5
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070720260704/5F,2026-07-04,7,ジュジュドール,4.4,9.0,10.0,False,8
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070820260704/14,2026-07-04,8,ダノンヒストリー,10.56,1.0,1.0,True,4
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070820260704/14,2026-07-04,8,アスクファイアモア,12.0,5.0,2.0,True,2
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070820260704/14,2026-07-04,8,サイモンイロハニー,8.0,6.0,3.0,True,6
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070820260704/14,2026-07-04,8,グランアルト,11.13,4.0,4.0,False,3
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070820260704/14,2026-07-04,8,ペリプルス,19.13,3.0,5.0,False,1
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070820260704/14,2026-07-04,8,ニューアライブ,5.87,7.0,6.0,False,7
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070820260704/14,2026-07-04,8,バズアップビート,9.47,2.0,7.0,False,5
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070920260704/C9,2026-07-04,9,ウインベラーノ,5.93,5.0,1.0,True,8
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070920260704/C9,2026-07-04,9,グレーヌドジョワ,16.33,1.0,2.0,True,3
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070920260704/C9,2026-07-04,9,グランセゾン,8.87,3.0,3.0,True,6
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070920260704/C9,2026-07-04,9,アルディスティーノ,9.33,6.0,4.0,False,4
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070920260704/C9,2026-07-04,9,ゴーゴータカシ,19.4,2.0,5.0,False,2
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070920260704/C9,2026-07-04,9,マイバラード,20.33,7.0,6.0,False,1
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070920260704/C9,2026-07-04,9,キセキノエンジェル,9.0,8.0,7.0,False,5
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070920260704/C9,2026-07-04,9,タイキルッジェーロ,7.43,4.0,8.0,False,7
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601070920260704/C9,2026-07-04,9,スタードメイソン,5.53,9.0,9.0,False,9
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071020260704/BE,2026-07-04,10,ケイアイアギト,28.53,1.0,1.0,True,1
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071020260704/BE,2026-07-04,10,セボンサデッセ,20.67,4.0,2.0,True,4
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071020260704/BE,2026-07-04,10,オセアバトルプラン,15.8,12.0,3.0,True,7
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071020260704/BE,2026-07-04,10,メイショウタイピン,11.87,9.0,4.0,False,10
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071020260704/BE,2026-07-04,10,エアニゲラ,22.4,7.0,5.0,False,2
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071020260704/BE,2026-07-04,10,ディアウス,19.8,2.0,6.0,False,6
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071020260704/BE,2026-07-04,10,エンプレスフレーム,4.87,14.0,7.0,False,13
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071020260704/BE,2026-07-04,10,マッスルバック,7.33,13.0,8.0,False,12
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071020260704/BE,2026-07-04,10,ライフゲート,12.0,3.0,9.0,False,9
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071020260704/BE,2026-07-04,10,ギマール,11.8,11.0,10.0,False,11
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071020260704/BE,2026-07-04,10,レッドライトニング,21.6,8.0,11.0,False,3
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071020260704/BE,2026-07-04,10,バタール,14.33,5.0,12.0,False,8
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071020260704/BE,2026-07-04,10,モレポブラーノ,3.8,10.0,13.0,False,14
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071020260704/BE,2026-07-04,10,ストラーダ,20.43,6.0,14.0,False,5
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071120260704/73,2026-07-04,11,マーブルパレス,21.6,3.0,1.0,True,1
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071120260704/73,2026-07-04,11,メルトユアハート,-2.6,5.0,2.0,True,15
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071120260704/73,2026-07-04,11,ルーフ,10.2,10.0,3.0,True,6
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071120260704/73,2026-07-04,11,シカゴスティング,9.27,4.0,4.0,False,7
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071120260704/73,2026-07-04,11,サムハンター,15.87,13.0,5.0,False,3
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071120260704/73,2026-07-04,11,パクスロマーナ,12.67,6.0,6.0,False,5
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071120260704/73,2026-07-04,11,エヴァンスウィート,2.67,8.0,7.0,False,13
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071120260704/73,2026-07-04,11,アンジュプロミス,21.33,2.0,8.0,False,2
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071120260704/73,2026-07-04,11,ポエットリー,6.27,7.0,9.0,False,10
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071120260704/73,2026-07-04,11,サウスバンク,14.6,1.0,10.0,False,4
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071120260704/73,2026-07-04,11,ハッピーロンドン,8.67,14.0,11.0,False,9
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071120260704/73,2026-07-04,11,ウィルオレオール,9.07,16.0,12.0,False,8
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071120260704/73,2026-07-04,11,ロードマイライフ,-0.93,12.0,13.0,False,14
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071120260704/73,2026-07-04,11,エコロジーク,-7.0,11.0,14.0,False,16
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071120260704/73,2026-07-04,11,ゴールドサーベル,5.13,15.0,15.0,False,11
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071120260704/73,2026-07-04,11,ドゥアムール,4.27,9.0,16.0,False,12
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071220260704/28,2026-07-04,12,シーズザスローン,11.27,1.0,1.0,True,5
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071220260704/28,2026-07-04,12,アチーヴァー,11.33,4.0,2.0,True,4
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071220260704/28,2026-07-04,12,ゴールドブレイズ,18.5,2.0,3.0,True,1
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071220260704/28,2026-07-04,12,ブレイジングスター,8.53,6.0,4.0,False,6
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071220260704/28,2026-07-04,12,イサギ,13.33,7.0,5.0,False,2
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071220260704/28,2026-07-04,12,カーフキック,5.93,3.0,6.0,False,7
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601071220260704/28,2026-07-04,12,シュヴァルノワール,13.13,5.0,7.0,False,3
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601080120260705/51,2026-07-05,1,ライーリーアース,20.0,5.0,1.0,True,4
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601080120260705/51,2026-07-05,1,チカバリエンテ,24.67,3.0,2.0,True,2
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601080120260705/51,2026-07-05,1,キチロクタワー,32.0,4.0,3.0,True,1
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601080120260705/51,2026-07-05,1,リアルジャパン,3.0,8.0,4.0,False,9
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601080120260705/51,2026-07-05,1,レインボースター,5.0,7.0,5.0,False,8
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601080120260705/51,2026-07-05,1,マナベラ,16.0,6.0,6.0,False,5
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601080120260705/51,2026-07-05,1,アイルドフルール,5.22,9.0,7.0,False,7
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601080120260705/51,2026-07-05,1,コックニー,22.0,1.0,8.0,False,3
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601080120260705/51,2026-07-05,1,クリアストライク,10.0,2.0,9.0,False,6
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601080220260705/06,2026-07-05,2,グレイトソン,21.53,1.0,1.0,True,1
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601080220260705/06,2026-07-05,2,カッサンドラ,16.2,2.0,2.0,True,2
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601080220260705/06,2026-07-05,2,マーマレードスカイ,4.4,3.0,3.0,True,8
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601080220260705/06,2026-07-05,2,カプリースカラー,9.67,8.0,4.0,False,5
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601080220260705/06,2026-07-05,2,ミスマラッカ,10.08,10.0,5.0,False,4
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601080220260705/06,2026-07-05,2,ジェッディンデデン,11.25,4.0,6.0,False,3
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601080220260705/06,2026-07-05,2,ロードベルファスト,7.73,11.0,7.0,False,7
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601080220260705/06,2026-07-05,2,ペイシャクロス,2.44,6.0,8.0,False,9
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601080220260705/06,2026-07-05,2,デルマハルナ,-2.0,12.0,9.0,False,11
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601080220260705/06,2026-07-05,2,アクロスメモリア,-5.73,5.0,10.0,False,12
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601080220260705/06,2026-07-05,2,ジャストキュート,8.5,7.0,11.0,False,6
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601080220260705/06,2026-07-05,2,カフェオドヴィー,0.0,9.0,12.0,False,10
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601080320260705/BB,2026-07-05,3,クッカユフラ,13.36,8.0,1.0,True,4
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601080320260705/BB,2026-07-05,3,ニシノモリミチ,8.13,2.0,2.0,True,7
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601080320260705/BB,2026-07-05,3,ゴンフィンガー,28.0,1.0,3.0,True,1
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601080320260705/BB,2026-07-05,3,レースクイーン,17.0,10.0,4.0,False,3
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601080320260705/BB,2026-07-05,3,ジャストグレース,18.79,5.0,5.0,False,2
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601080320260705/BB,2026-07-05,3,ヘイマー,10.27,11.0,6.0,False,6
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601080320260705/BB,2026-07-05,3,ミリオングローリー,5.2,6.0,7.0,False,8
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601080320260705/BB,2026-07-05,3,キャピタル,0.0,4.0,8.0,False,11
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1002202601080320260705/BB,2026-07-05,3,マツリダシリウス,0.8,9.0,9.0,False,9
