race_id,race_number,horse,url
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060220260712/4D,2,トラステッド,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023104982/3D
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060320260712/02,3,グレイイメル,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023103243/2A
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060320260712/02,3,ラルヴァンダード,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023107236/2F
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060320260712/02,3,ロイドウェバー,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023102013/A9
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060320260712/02,3,スーパービジー,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023101893/C2
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060320260712/02,3,チェファルー,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023105017/42
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060320260712/02,3,キービート,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023104289/0B
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060320260712/02,3,ブルーザー,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023106218/06
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060320260712/02,3,レヴロード,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023106139/68
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060320260712/02,3,アージュドール,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023105211/F2
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060320260712/02,3,ウインビスタ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023105865/34
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060320260712/02,3,ジュンヴァッテッド,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023106998/DD
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060320260712/02,3,ルクスユアン,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023102765/36
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060320260712/02,3,ワンダーシャッフル,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023101640/B7
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060320260712/02,3,ダノンワンダー,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023105829/C0
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060320260712/02,3,ヴィスメンティス,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023103758/6E
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060320260712/02,3,ガイアフォース,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002019104476/E1
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060420260712/B7,4,サンタカリス,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023100986/4D
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060420260712/B7,4,グランスプリント,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023104906/89
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060420260712/B7,4,エイシンニケ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023105522/08
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060420260712/B7,4,スリーロンドン,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023105399/3B
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060420260712/B7,4,ウインラブソング,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023105884/E1
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060420260712/B7,4,ブランチアウト,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023102357/48
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060420260712/B7,4,レッドパラジウム,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023105417/06
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060420260712/B7,4,ラミエルノムスコ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023103248/69
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060420260712/B7,4,フェブリノ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023104075/CD
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060420260712/B7,4,シャドウクライ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023103507/49
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060420260712/B7,4,タイムレスフレアー,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023103795/55
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060420260712/B7,4,セルヴァジオ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023106652/58
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060420260712/B7,4,ゴリョウセイ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023103368/BA
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060420260712/B7,4,エスコーラ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002018105043/F7
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde0110202602060520260712%2F8D,5,サイモンレガシー,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002024101202/25
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde0110202602060520260712%2F8D,5,シュガーハウス,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002024106989/CC
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde0110202602060520260712%2F8D,5,シュプレヒコール,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002024105437/B2
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde0110202602060520260712%2F8D,5,ロクメイカン,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002024106098/B0
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde0110202602060520260712%2F8D,5,フェーエンハフト,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002024105969/BD
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde0110202602060520260712%2F8D,5,シックパラソル,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002024105746/E2
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde0110202602060520260712%2F8D,5,エルドボルグ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002024106314/F7
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde0110202602060520260712%2F8D,5,パーセンタイル,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002024104857/A7
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde0110202602060520260712%2F8D,5,キラーアビリティ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002019105155/AA
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060620260712/21,6,アンドヴェローナ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002024107153/51
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060620260712/21,6,アトランタ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002024106380/9B
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060620260712/21,6,ジョン,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002024105038/61
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060620260712/21,6,マルモリムソウ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002024101644/0F
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060620260712/21,6,ビバームス,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002024104705/40
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060620260712/21,6,アームズラムレイ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002024105630/EF
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060620260712/21,6,ララララブソング,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002024101083/B6
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060620260712/21,6,ブラックブレット,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002024102592/37
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060620260712/21,6,コパノキャンペーン,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002024104870/A2
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060620260712/21,6,フリード,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002018110093/6A
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060720260712/D6,7,ジェバーダ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002022110141/88
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060720260712/D6,7,タマモスカイ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023102469/6F
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060720260712/D6,7,メイショウオグマ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002019104261/30
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060720260712/D6,7,オオツカ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023103919/03
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060720260712/D6,7,ラブインアクション,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023110043/C9
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060720260712/D6,7,リアルペガサス,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002021103316/6C
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060720260712/D6,7,キリオス,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023103884/03
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060720260712/D6,7,セルジュバローズ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023103092/A5
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060720260712/D6,7,キアヌ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002022106585/24
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060720260712/D6,7,ジュンプリメーロ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023107059/46
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060720260712/D6,7,ヴィエントデコラ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023103677/EA
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060720260712/D6,7,コルヴァス,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023104411/65
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060720260712/D6,7,テーオーノーベル,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002022100725/8C
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060720260712/D6,7,ニシノミチアキ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002022104403/AF
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060720260712/D6,7,エアフォースワン,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002019103506/B3
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060720260712/D6,7,メイショウカズサ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002017106642/0D
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060820260712/8B,8,ミリタリータトゥー,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023101180/02
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060820260712/8B,8,ペイシャシス,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023102997/AE
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060820260712/8B,8,コンバットペスカ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002021103236/5B
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060820260712/8B,8,エレガンシア,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002022103705/39
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060820260712/8B,8,メイショウピリカ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002022102550/F9
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060820260712/8B,8,レザンクレール,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002021105794/A8
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060820260712/8B,8,ヴィーナスバブル,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002022102957/E2
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060820260712/8B,8,タマモヒロイン,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023104231/23
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060820260712/8B,8,ミッキーマーメイド,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023105002/F3
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060820260712/8B,8,エスコーラ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002018105043/F7
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060920260712/40,9,テンエースワン,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002021105637/70
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060920260712/40,9,タガノアニマシオン,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002022106564/91
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060920260712/40,9,ケイアイアルタイル,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002021100711/24
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060920260712/40,9,エンマ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002022102956/6F
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060920260712/40,9,ブルックリンダンス,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002022105791/DB
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060920260712/40,9,ホウショウルクス,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023106298/86
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060920260712/40,9,トモジャザーン,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002021104295/37
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060920260712/40,9,ショウナンバンライ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023107036/CD
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060920260712/40,9,プウスカンドゥール,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002020104791/D4
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060920260712/40,9,サンライズケヴィン,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023106546/E3
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060920260712/40,9,メイショウカズサ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002017106642/0D
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060920260712/40,9,ルフトクス,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002021105502/D0
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060920260712/40,9,レアンダー,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002021100836/B4
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060920260712/40,9,ヴァレーデラルナ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002019105273/15
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602060920260712/40,9,ブラックアーメット,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002018104059/CA
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061020260712/35,10,ダノンカゼルタ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002022104719/04
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061020260712/35,10,ショウナンハウル,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002021105867/02
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061020260712/35,10,プリズマジコ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002021106077/79
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061020260712/35,10,ハッピーダンチャン,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002022100529/F6
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061020260712/35,10,フォーチュンライド,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023103343/5B
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061020260712/35,10,アスクエピソード,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002020101031/50
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061020260712/35,10,レイピカケ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002021106904/69
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061020260712/35,10,コリカンチャ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002022104623/31
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061020260712/35,10,オデット,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002022101925/DD
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061020260712/35,10,ジャスティンガルフ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002021103255/08
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061020260712/35,10,オウケンボルト,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002019103827/D9
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061020260712/35,10,ガイアフォース,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002019104476/E1
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061020260712/35,10,アロマデローサ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002020103729/0D
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061020260712/35,10,メリオーレム,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002021104791/60
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061020260712/35,10,アドマイヤラヴィ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002019105044/F6
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061020260712/35,10,ディパッセ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002019105609/1B
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061020260712/35,10,ハンディーズピーク,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002018102060/F1
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061120260712/EA,11,メルキオル,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002022104796/2B
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061120260712/EA,11,ゴッドブルービー,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002020106063/11
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061120260712/EA,11,ジンセイ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002021104646/1E
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061120260712/EA,11,サンライズアリオン,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002019103419/EB
